code_domaine;libelle_domaine;code_secteur;libelle_secteur;code_metier;libelle_metier
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;IADE;Infirmier anesthesiste IADE
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;IDE;Infirmier
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;MANIP;Manipulateur en electroradiologie medicale
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;MDT;Medecin du travail
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;MEDANE;Medecin anesthesiste
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;PHARM;Pharmacien
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;PHYMED;Physicien medical
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;RADIOPHA;Radiopharmacien
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;SECURADIO;Agent securite radioprotection environnement
100000;Utilisations medicales et veterinaires;112000;Autres utilisations medicales et veterinaires;VET;Veterinaire
200000;Transport de matieres radioactives;201000;Transport pour le cycle nucleaire;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
200000;Transport de matieres radioactives;201000;Transport pour le cycle nucleaire;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
200000;Transport de matieres radioactives;201000;Transport pour le cycle nucleaire;ETUSTAG;Etudiant stagiaire
200000;Transport de matieres radioactives;201000;Transport pour le cycle nucleaire;SECURADIO;Agent securite radioprotection environnement
200000;Transport de matieres radioactives;202000;Transport de sources à usage Medicale;CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
200000;Transport de matieres radioactives;202000;Transport de sources à usage Medicale;CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
200000;Transport de matieres radioactives;202000;Transport de sources à usage Medicale;ETUSTAG;Etudiant stagiaire
200000;Transport de matieres radioactives;202000;Transport de sources à usage Medicale;SECURADIO;Agent securite radioprotection environnement
200000;Transport de matieres radioactives;203000;"Sources à usages divers (industriel, etc.)";CHAUFMANUT;Chauffeur conducteur effectuant de la manutention
200000;Transport de matieres radioactives;203000;"Sources à usages divers (industriel, etc.)";CHAUFROULAGE;Chauffeur conducteur (seulement roulage)
200000;Transport de matieres radioactives;203000;"Sources à usages divers (industriel, etc.)";ETUSTAG;Etudiant stagiaire
200000;Transport de matieres radioactives;203000;"Sources à usages divers (industriel, etc.)";SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;ETUSTAG;Etudiant stagiaire
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;NETTOY;Nettoyeur sur site nucleaire
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301000;Controles utilisant des sources de rayonnements;TECHCONTRO;Technicien de controle (ressuage US etc)
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;ETUSTAG;Etudiant stagiaire
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301010;Utilisation de gammagraphes et generateurs X;TECHCONTRO;Technicien de controle (ressuage US etc)
300000;Usages industriels et de services (hors entreprises de transport);301011;Utilisation de gammagraphes et generateurs X fixes;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301011;Utilisation de gammagraphes et generateurs X fixes;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301011;Utilisation de gammagraphes et generateurs X fixes;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301011;Utilisation de gammagraphes et generateurs X fixes;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301011;Utilisation de gammagraphes et generateurs X fixes;TECHCONTRO;Technicien de controle (ressuage US etc)
300000;Usages industriels et de services (hors entreprises de transport);301012;Utilisation de gammagraphes et generateurs X mobiles;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301012;Utilisation de gammagraphes et generateurs X mobiles;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301012;Utilisation de gammagraphes et generateurs X mobiles;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301012;Utilisation de gammagraphes et generateurs X mobiles;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301012;Utilisation de gammagraphes et generateurs X mobiles;TECHCONTRO;Technicien de controle (ressuage US etc)
300000;Usages industriels et de services (hors entreprises de transport);301013;Utilisation de gammagraphes et generateurs X fixes et mobiles;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301013;Utilisation de gammagraphes et generateurs X fixes et mobiles;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301013;Utilisation de gammagraphes et generateurs X fixes et mobiles;OPRADIOMOB;Operateur de tir radio mobile (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301013;Utilisation de gammagraphes et generateurs X fixes et mobiles;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301013;Utilisation de gammagraphes et generateurs X fixes et mobiles;TECHCONTRO;Technicien de controle (ressuage US etc)
300000;Usages industriels et de services (hors entreprises de transport);301020;Detection de plomb dans les peintures;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301020;Detection de plomb dans les peintures;ETUSTAG;Etudiant stagiaire
300000;Usages industriels et de services (hors entreprises de transport);301020;Detection de plomb dans les peintures;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
300000;Usages industriels et de services (hors entreprises de transport);301020;Detection de plomb dans les peintures;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301020;Detection de plomb dans les peintures;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301030;Utilisation de jauges industrielles;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301030;Utilisation de jauges industrielles;ETUSTAG;Etudiant stagiaire
300000;Usages industriels et de services (hors entreprises de transport);301030;Utilisation de jauges industrielles;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
300000;Usages industriels et de services (hors entreprises de transport);301030;Utilisation de jauges industrielles;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301030;Utilisation de jauges industrielles;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301031;Utilisation de jauges industrielles à poste fixe;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301031;Utilisation de jauges industrielles à poste fixe;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301031;Utilisation de jauges industrielles à poste fixe;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301032;Utilisation de jauges industrielles avec materiel mobile;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301032;Utilisation de jauges industrielles avec materiel mobile;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301032;Utilisation de jauges industrielles avec materiel mobile;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);301033;Utilisation de jauges industrielles fixes et mobiles;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);301033;Utilisation de jauges industrielles fixes et mobiles;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);301033;Utilisation de jauges industrielles fixes et mobiles;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;CHEFCHAN;Chef de chantier chef de travaux
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;ETUSTAG;Etudiant stagiaire
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;MAINT;Agent de maintenance (composant nucleaire appareil emetteur de rayonnements ionisants etc)
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;NETTOY;Nettoyeur sur site nucleaire
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;OPRADIOFIX;Operateur de tir radio poste fixe (gammagraphiste etc)
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;SECURADIO;Agent securite radioprotection environnement
300000;Usages industriels et de services (hors entreprises de transport);302000;Soudage par faisceau d electron;SOUDEUR;Soudeur
300000;Usages industriels et de services (hors entreprises de transport);303000;Production et conditionnement de radio-isotopes (y compris industrie radio-pharmaceutique);CHIMISTE;Chimiste physicien biochimiste geologue
300000;Usages industriels et de services (hors entreprises de transport);303000;Production et conditionnement de radio-isotopes (y compris industrie radio-pharmaceutique);ETUSTAG;Etudiant stagiaire
300000;Usages industriels et de services (hors entreprises de transport);303000;Production et conditionnement de radio-isotopes (y compris industrie radio-pharmaceutique);INGENIEUR;"Ingenieur (Direction, projet, qualite, etc…)"
